sourceSegment,번호,운동명,exerciseStableKey,bodyRegion,forceType,movementPattern,movementCategory,laterality,plane,대표연구운동,운동군,운동군_ko,연구구분,계산유형,입력단위,loadUnitStableKey,loadUnitCode,분석단위명,조직유형,jointComplexStableKey,jointComplexCode,관절복합체명,primaryTissueStableKey,componentTissueStableKeys,componentTissueCodes,componentTissueNamesKo,componentCount,mappingRoles,M,S_rapidity,C,P_load_profile,P_한국어,P_D_role,P_runtime_rule,DoseBasis,DoseUnit,DoseRule,bodyWeightCoefficient,ContextFlags,C_runtime_policy,연구코드,근거강도,근거URL,점수산정근거,상태,점수버전,metadata_updated_at,S_rapidity_basis,transferSourceExerciseKey,transferSourceExerciseName,mappingConfidence,familyImportance,scoreStatus,catalogVersion,stableKeyMappingStatus
REMAINING_54,8,30초 반복 스매시 테스트,ex_91d8430b,WHOLE_BODY,POWER,BADMINTON_SKILL_TEST|OVERHEAD_POWER|ROTATIONAL_POWER|REPEATED_STRIKE_CAPACITY,SPORT_SPECIFIC,BILATERAL,TRANSVERSE,Y,REPEATED_SMASH_TEST,반복 오버헤드 스매시,REPRESENTATIVE_ANCHOR,반복 타격,성공타수·30초,lu_d967354bce,lu_lumbar_disc_endplate,요추 추간판·종판 복합체(L4–S1),SPINAL_STRUCTURE,jc_209871f411,jc_lumbar_spine,요추 복합체,tissue_21a56b379e,tissue_21a56b379e,tissue_lumbar_disc_endplate,요추 추간판·종판,1,PRIMARY_LOAD,4.3,8.7,8.8,TRANSIENT_PEAK,순간 피크 반복,D_PRIMARY_EVENT_COUNT,D의 실제 이벤트 수·세트·강도·밀도를 사용. cumulative = M × events × sets × load/intensity modifiers. S는 피크 급속도 성분으로 별도 보존.,EVENT_COUNT,성공타수·30초,successfulSmashes × intensityModifier; session cumulative also uses 30-second density,,OVERHEAD|ROTATIONAL_POWER|REPEATED_STRIKE|RACKET_GRIP,C 원점수 직접 합산 금지. ContextFlags를 조직별 bounded modifier로 변환(권장 0.85–1.20); 근거가 약하면 1.0으로 수축.,BDM01|BDM02|THR01|THR03|UPPER-CTM|LOWER-CTM,중간,"https://pmc.ncbi.nlm.nih.gov/articles/PMC9598458/
https://pmc.ncbi.nlm.nih.gov/articles/PMC7205924/
https://pmc.ncbi.nlm.nih.gov/articles/PMC8811517/
https://pubmed.ncbi.nlm.nih.gov/22813080/","배드민턴 오버헤드 스매시의 회전·어깨·팔꿈치·손목 전달과 30초 반복 밀도를 반영. 요추 추간판·종판 복합체(L4–S1)은(는) PRIMARY_LOAD 역할로 연결했으며, 기존 상·하체 StableKey 기준점과 BDM01|BDM02|THR01|THR03|UPPER-CTM|LOWER-CTM 근거를 사용해 상대점수를 정규화했다.",연구·전이 기반 점수 시안,REL-MSCP-D-REMAINING-0.1,1781278881407,transient_peak; exercise_base=9.0; tissue-adjusted by joint complex,,,MEDIUM,PRIMARY,SCORED_RESEARCH_DRAFT,CTM-0.1,MAPPED_EXACT
REMAINING_54,8,30초 반복 스매시 테스트,ex_91d8430b,WHOLE_BODY,POWER,BADMINTON_SKILL_TEST|OVERHEAD_POWER|ROTATIONAL_POWER|REPEATED_STRIKE_CAPACITY,SPORT_SPECIFIC,BILATERAL,TRANSVERSE,Y,REPEATED_SMASH_TEST,반복 오버헤드 스매시,REPRESENTATIVE_ANCHOR,반복 타격,성공타수·30초,lu_ff559f42cd,lu_lumbar_facet_joint,요추 후관절,JOINT,jc_209871f411,jc_lumbar_spine,요추 복합체,tissue_06987e1084,tissue_06987e1084,tissue_lumbar_facet_joint,요추 후관절,1,PRIMARY_LOAD,4.6,8.7,9,TRANSIENT_PEAK,순간 피크 반복,D_PRIMARY_EVENT_COUNT,D의 실제 이벤트 수·세트·강도·밀도를 사용. cumulative = M × events × sets × load/intensity modifiers. S는 피크 급속도 성분으로 별도 보존.,EVENT_COUNT,성공타수·30초,successfulSmashes × intensityModifier; session cumulative also uses 30-second density,,OVERHEAD|ROTATIONAL_POWER|REPEATED_STRIKE|RACKET_GRIP,C 원점수 직접 합산 금지. ContextFlags를 조직별 bounded modifier로 변환(권장 0.85–1.20); 근거가 약하면 1.0으로 수축.,BDM01|BDM02|THR01|THR03|UPPER-CTM|LOWER-CTM,중간,"https://pmc.ncbi.nlm.nih.gov/articles/PMC9598458/
https://pmc.ncbi.nlm.nih.gov/articles/PMC7205924/
https://pmc.ncbi.nlm.nih.gov/articles/PMC8811517/
https://pubmed.ncbi.nlm.nih.gov/22813080/","배드민턴 오버헤드 스매시의 회전·어깨·팔꿈치·손목 전달과 30초 반복 밀도를 반영. 요추 후관절은(는) PRIMARY_LOAD 역할로 연결했으며, 기존 상·하체 StableKey 기준점과 BDM01|BDM02|THR01|THR03|UPPER-CTM|LOWER-CTM 근거를 사용해 상대점수를 정규화했다.",연구·전이 기반 점수 시안,REL-MSCP-D-REMAINING-0.1,1781278881407,transient_peak; exercise_base=9.0; tissue-adjusted by joint complex,,,MEDIUM,PRIMARY,SCORED_RESEARCH_DRAFT,CTM-0.1,MAPPED_EXACT
REMAINING_54,8,30초 반복 스매시 테스트,ex_91d8430b,WHOLE_BODY,POWER,BADMINTON_SKILL_TEST|OVERHEAD_POWER|ROTATIONAL_POWER|REPEATED_STRIKE_CAPACITY,SPORT_SPECIFIC,BILATERAL,TRANSVERSE,Y,REPEATED_SMASH_TEST,반복 오버헤드 스매시,REPRESENTATIVE_ANCHOR,반복 타격,성공타수·30초,lu_a18a644473,lu_lumbar_posterior_ligament,요추 후방 인대 복합체,LIGAMENT,jc_209871f411,jc_lumbar_spine,요추 복합체,tissue_f41bde5976,tissue_f41bde5976,tissue_lumbar_posterior_ligament,요추 후방 인대 복합체,1,STABILIZATION,3.8,8.7,8.7,TRANSIENT_PEAK,순간 피크 반복,D_PRIMARY_EVENT_COUNT,D의 실제 이벤트 수·세트·강도·밀도를 사용. cumulative = M × events × sets × load/intensity modifiers. S는 피크 급속도 성분으로 별도 보존.,EVENT_COUNT,성공타수·30초,successfulSmashes × intensityModifier; session cumulative also uses 30-second density,,OVERHEAD|ROTATIONAL_POWER|REPEATED_STRIKE|RACKET_GRIP,C 원점수 직접 합산 금지. ContextFlags를 조직별 bounded modifier로 변환(권장 0.85–1.20); 근거가 약하면 1.0으로 수축.,BDM01|BDM02|THR01|THR03|UPPER-CTM|LOWER-CTM,중간,"https://pmc.ncbi.nlm.nih.gov/articles/PMC9598458/
https://pmc.ncbi.nlm.nih.gov/articles/PMC7205924/
https://pmc.ncbi.nlm.nih.gov/articles/PMC8811517/
https://pubmed.ncbi.nlm.nih.gov/22813080/","배드민턴 오버헤드 스매시의 회전·어깨·팔꿈치·손목 전달과 30초 반복 밀도를 반영. 요추 후방 인대 복합체은(는) STABILIZATION 역할로 연결했으며, 기존 상·하체 StableKey 기준점과 BDM01|BDM02|THR01|THR03|UPPER-CTM|LOWER-CTM 근거를 사용해 상대점수를 정규화했다.",연구·전이 기반 점수 시안,REL-MSCP-D-REMAINING-0.1,1781278881407,transient_peak; exercise_base=9.0; tissue-adjusted by joint complex,,,MEDIUM,STABILIZATION,SCORED_RESEARCH_DRAFT,CTM-0.1,MAPPED_EXACT
REMAINING_54,8,30초 반복 스매시 테스트,ex_91d8430b,WHOLE_BODY,POWER,BADMINTON_SKILL_TEST|OVERHEAD_POWER|ROTATIONAL_POWER|REPEATED_STRIKE_CAPACITY,SPORT_SPECIFIC,BILATERAL,TRANSVERSE,Y,REPEATED_SMASH_TEST,반복 오버헤드 스매시,REPRESENTATIVE_ANCHOR,반복 타격,성공타수·30초,lu_3e640e59e9,lu_rotator_cuff_posterosuperior,후상방 회전근개건 복합체,TENDON,jc_9caf42a031,jc_shoulder_glenohumeral,견관절와상완 복합체,,tissue_976c1a9c26|tissue_514b348f95|tissue_ed3eafe58e,tissue_supraspinatus_tendon|tissue_infraspinatus_tendon|tissue_teres_minor_tendon,극상근건|극하근건|소원근건,3,STABILIZATION,6.1,9,9.3,TRANSIENT_PEAK,순간 피크 반복,D_PRIMARY_EVENT_COUNT,D의 실제 이벤트 수·세트·강도·밀도를 사용. cumulative = M × events × sets × load/intensity modifiers. S는 피크 급속도 성분으로 별도 보존.,EVENT_COUNT,성공타수·30초,successfulSmashes × intensityModifier; session cumulative also uses 30-second density,,OVERHEAD|ROTATIONAL_POWER|REPEATED_STRIKE|RACKET_GRIP,C 원점수 직접 합산 금지. ContextFlags를 조직별 bounded modifier로 변환(권장 0.85–1.20); 근거가 약하면 1.0으로 수축.,BDM01|BDM02|THR01|THR03|UPPER-CTM|LOWER-CTM,중간,"https://pmc.ncbi.nlm.nih.gov/articles/PMC9598458/
https://pmc.ncbi.nlm.nih.gov/articles/PMC7205924/
https://pmc.ncbi.nlm.nih.gov/articles/PMC8811517/
https://pubmed.ncbi.nlm.nih.gov/22813080/","배드민턴 오버헤드 스매시의 회전·어깨·팔꿈치·손목 전달과 30초 반복 밀도를 반영. 후상방 회전근개건 복합체은(는) STABILIZATION 역할로 연결했으며, 기존 상·하체 StableKey 기준점과 BDM01|BDM02|THR01|THR03|UPPER-CTM|LOWER-CTM 근거를 사용해 상대점수를 정규화했다.",연구·전이 기반 점수 시안,REL-MSCP-D-REMAINING-0.1,1781278881407,transient_peak; exercise_base=9.0; tissue-adjusted by joint complex,,,MEDIUM,STABILIZATION,SCORED_RESEARCH_DRAFT,CTM-0.1,MAPPED_EXACT
REMAINING_54,8,30초 반복 스매시 테스트,ex_91d8430b,WHOLE_BODY,POWER,BADMINTON_SKILL_TEST|OVERHEAD_POWER|ROTATIONAL_POWER|REPEATED_STRIKE_CAPACITY,SPORT_SPECIFIC,BILATERAL,TRANSVERSE,Y,REPEATED_SMASH_TEST,반복 오버헤드 스매시,REPRESENTATIVE_ANCHOR,반복 타격,성공타수·30초,lu_45688de60a,lu_sacroiliac_joint,천장관절 복합체,JOINT,jc_864898a64c,jc_pelvic_ring_sacroiliac,골반환·천장 복합체,tissue_599a0d89b2,tissue_599a0d89b2,tissue_sacroiliac_joint,천장관절,1,FORCE_TRANSFER,4,8.7,8.5,TRANSIENT_PEAK,순간 피크 반복,D_PRIMARY_EVENT_COUNT,D의 실제 이벤트 수·세트·강도·밀도를 사용. cumulative = M × events × sets × load/intensity modifiers. S는 피크 급속도 성분으로 별도 보존.,EVENT_COUNT,성공타수·30초,successfulSmashes × intensityModifier; session cumulative also uses 30-second density,,OVERHEAD|ROTATIONAL_POWER|REPEATED_STRIKE|RACKET_GRIP,C 원점수 직접 합산 금지. ContextFlags를 조직별 bounded modifier로 변환(권장 0.85–1.20); 근거가 약하면 1.0으로 수축.,BDM01|BDM02|THR01|THR03|UPPER-CTM|LOWER-CTM,중간,"https://pmc.ncbi.nlm.nih.gov/articles/PMC9598458/
https://pmc.ncbi.nlm.nih.gov/articles/PMC7205924/
https://pmc.ncbi.nlm.nih.gov/articles/PMC8811517/
https://pubmed.ncbi.nlm.nih.gov/22813080/","배드민턴 오버헤드 스매시의 회전·어깨·팔꿈치·손목 전달과 30초 반복 밀도를 반영. 천장관절 복합체은(는) FORCE_TRANSFER 역할로 연결했으며, 기존 상·하체 StableKey 기준점과 BDM01|BDM02|THR01|THR03|UPPER-CTM|LOWER-CTM 근거를 사용해 상대점수를 정규화했다.",연구·전이 기반 점수 시안,REL-MSCP-D-REMAINING-0.1,1781278881407,transient_peak; exercise_base=9.0; tissue-adjusted by joint complex,,,MEDIUM,SECONDARY,SCORED_RESEARCH_DRAFT,CTM-0.1,MAPPED_EXACT
REMAINING_54,8,30초 반복 스매시 테스트,ex_91d8430b,WHOLE_BODY,POWER,BADMINTON_SKILL_TEST|OVERHEAD_POWER|ROTATIONAL_POWER|REPEATED_STRIKE_CAPACITY,SPORT_SPECIFIC,BILATERAL,TRANSVERSE,Y,REPEATED_SMASH_TEST,반복 오버헤드 스매시,REPRESENTATIVE_ANCHOR,반복 타격,성공타수·30초,lu_0e8a3f133f,lu_sacroiliac_ligament,천장 인대 복합체,LIGAMENT,jc_864898a64c,jc_pelvic_ring_sacroiliac,골반환·천장 복합체,tissue_064e589e94,tissue_064e589e94,tissue_sacroiliac_ligament,천장 인대 복합체,1,STABILIZATION,3.6,8.7,8.5,TRANSIENT_PEAK,순간 피크 반복,D_PRIMARY_EVENT_COUNT,D의 실제 이벤트 수·세트·강도·밀도를 사용. cumulative = M × events × sets × load/intensity modifiers. S는 피크 급속도 성분으로 별도 보존.,EVENT_COUNT,성공타수·30초,successfulSmashes × intensityModifier; session cumulative also uses 30-second density,,OVERHEAD|ROTATIONAL_POWER|REPEATED_STRIKE|RACKET_GRIP,C 원점수 직접 합산 금지. ContextFlags를 조직별 bounded modifier로 변환(권장 0.85–1.20); 근거가 약하면 1.0으로 수축.,BDM01|BDM02|THR01|THR03|UPPER-CTM|LOWER-CTM,중간,"https://pmc.ncbi.nlm.nih.gov/articles/PMC9598458/
https://pmc.ncbi.nlm.nih.gov/articles/PMC7205924/
https://pmc.ncbi.nlm.nih.gov/articles/PMC8811517/
https://pubmed.ncbi.nlm.nih.gov/22813080/","배드민턴 오버헤드 스매시의 회전·어깨·팔꿈치·손목 전달과 30초 반복 밀도를 반영. 천장 인대 복합체은(는) STABILIZATION 역할로 연결했으며, 기존 상·하체 StableKey 기준점과 BDM01|BDM02|THR01|THR03|UPPER-CTM|LOWER-CTM 근거를 사용해 상대점수를 정규화했다.",연구·전이 기반 점수 시안,REL-MSCP-D-REMAINING-0.1,1781278881407,transient_peak; exercise_base=9.0; tissue-adjusted by joint complex,,,MEDIUM,STABILIZATION,SCORED_RESEARCH_DRAFT,CTM-0.1,MAPPED_EXACT
REMAINING_54,8,30초 반복 스매시 테스트,ex_91d8430b,WHOLE_BODY,POWER,BADMINTON_SKILL_TEST|OVERHEAD_POWER|ROTATIONAL_POWER|REPEATED_STRIKE_CAPACITY,SPORT_SPECIFIC,BILATERAL,TRANSVERSE,Y,REPEATED_SMASH_TEST,반복 오버헤드 스매시,REPRESENTATIVE_ANCHOR,반복 타격,성공타수·30초,lu_0a858e59a0,lu_scapulothoracic_articulation,견갑흉곽 기능관절,FUNCTIONAL_ARTICULATION,jc_ffd0b0e192,jc_shoulder_scapuloclavicular,견갑·쇄골 복합체,tissue_602356a435,tissue_602356a435,tissue_scapulothoracic_articulation,견갑흉곽 기능관절,1,FORCE_TRANSFER,6.1,9,8.8,TRANSIENT_PEAK,순간 피크 반복,D_PRIMARY_EVENT_COUNT,D의 실제 이벤트 수·세트·강도·밀도를 사용. cumulative = M × events × sets × load/intensity modifiers. S는 피크 급속도 성분으로 별도 보존.,EVENT_COUNT,성공타수·30초,successfulSmashes × intensityModifier; session cumulative also uses 30-second density,,OVERHEAD|ROTATIONAL_POWER|REPEATED_STRIKE|RACKET_GRIP,C 원점수 직접 합산 금지. ContextFlags를 조직별 bounded modifier로 변환(권장 0.85–1.20); 근거가 약하면 1.0으로 수축.,BDM01|BDM02|THR01|THR03|UPPER-CTM|LOWER-CTM,중간,"https://pmc.ncbi.nlm.nih.gov/articles/PMC9598458/
https://pmc.ncbi.nlm.nih.gov/articles/PMC7205924/
https://pmc.ncbi.nlm.nih.gov/articles/PMC8811517/
https://pubmed.ncbi.nlm.nih.gov/22813080/","배드민턴 오버헤드 스매시의 회전·어깨·팔꿈치·손목 전달과 30초 반복 밀도를 반영. 견갑흉곽 기능관절은(는) FORCE_TRANSFER 역할로 연결했으며, 기존 상·하체 StableKey 기준점과 BDM01|BDM02|THR01|THR03|UPPER-CTM|LOWER-CTM 근거를 사용해 상대점수를 정규화했다.",연구·전이 기반 점수 시안,REL-MSCP-D-REMAINING-0.1,1781278881407,transient_peak; exercise_base=9.0; tissue-adjusted by joint complex,,,MEDIUM,SECONDARY,SCORED_RESEARCH_DRAFT,CTM-0.1,MAPPED_EXACT
REMAINING_54,8,30초 반복 스매시 테스트,ex_91d8430b,WHOLE_BODY,POWER,BADMINTON_SKILL_TEST|OVERHEAD_POWER|ROTATIONAL_POWER|REPEATED_STRIKE_CAPACITY,SPORT_SPECIFIC,BILATERAL,TRANSVERSE,Y,REPEATED_SMASH_TEST,반복 오버헤드 스매시,REPRESENTATIVE_ANCHOR,반복 타격,성공타수·30초,lu_9244162017,lu_subscapularis_tendon,견갑하근건,TENDON,jc_9caf42a031,jc_shoulder_glenohumeral,견관절와상완 복합체,tissue_ae1c99e3b2,tissue_ae1c99e3b2,tissue_subscapularis_tendon,견갑하근건,1,STABILIZATION,5.8,9,9.1,TRANSIENT_PEAK,순간 피크 반복,D_PRIMARY_EVENT_COUNT,D의 실제 이벤트 수·세트·강도·밀도를 사용. cumulative = M × events × sets × load/intensity modifiers. S는 피크 급속도 성분으로 별도 보존.,EVENT_COUNT,성공타수·30초,successfulSmashes × intensityModifier; session cumulative also uses 30-second density,,OVERHEAD|ROTATIONAL_POWER|REPEATED_STRIKE|RACKET_GRIP,C 원점수 직접 합산 금지. ContextFlags를 조직별 bounded modifier로 변환(권장 0.85–1.20); 근거가 약하면 1.0으로 수축.,BDM01|BDM02|THR01|THR03|UPPER-CTM|LOWER-CTM,중간,"https://pmc.ncbi.nlm.nih.gov/articles/PMC9598458/
https://pmc.ncbi.nlm.nih.gov/articles/PMC7205924/
https://pmc.ncbi.nlm.nih.gov/articles/PMC8811517/
https://pubmed.ncbi.nlm.nih.gov/22813080/","배드민턴 오버헤드 스매시의 회전·어깨·팔꿈치·손목 전달과 30초 반복 밀도를 반영. 견갑하근건은(는) STABILIZATION 역할로 연결했으며, 기존 상·하체 StableKey 기준점과 BDM01|BDM02|THR01|THR03|UPPER-CTM|LOWER-CTM 근거를 사용해 상대점수를 정규화했다.",연구·전이 기반 점수 시안,REL-MSCP-D-REMAINING-0.1,1781278881407,transient_peak; exercise_base=9.0; tissue-adjusted by joint complex,,,MEDIUM,STABILIZATION,SCORED_RESEARCH_DRAFT,CTM-0.1,MAPPED_EXACT
REMAINING_54,8,30초 반복 스매시 테스트,ex_91d8430b,WHOLE_BODY,POWER,BADMINTON_SKILL_TEST|OVERHEAD_POWER|ROTATIONAL_POWER|REPEATED_STRIKE_CAPACITY,SPORT_SPECIFIC,BILATERAL,TRANSVERSE,Y,REPEATED_SMASH_TEST,반복 오버헤드 스매시,REPRESENTATIVE_ANCHOR,반복 타격,성공타수·30초,lu_6de10a05a1,lu_talocrural_joint,거퇴관절,JOINT,jc_6326ea19a8,jc_ankle_hindfoot,발목·후족부 복합체,tissue_83bda2c0f8,tissue_83bda2c0f8,tissue_talocrural_joint,거퇴관절,1,STABILIZATION,3,9.2,7.2,TRANSIENT_PEAK,순간 피크 반복,D_PRIMARY_EVENT_COUNT,D의 실제 이벤트 수·세트·강도·밀도를 사용. cumulative = M × events × sets × load/intensity modifiers. S는 피크 급속도 성분으로 별도 보존.,EVENT_COUNT,성공타수·30초,successfulSmashes × intensityModifier; session cumulative also uses 30-second density,,OVERHEAD|ROTATIONAL_POWER|REPEATED_STRIKE|RACKET_GRIP,C 원점수 직접 합산 금지. ContextFlags를 조직별 bounded modifier로 변환(권장 0.85–1.20); 근거가 약하면 1.0으로 수축.,BDM01|BDM02|THR01|THR03|UPPER-CTM|LOWER-CTM,중간,"https://pmc.ncbi.nlm.nih.gov/articles/PMC9598458/
https://pmc.ncbi.nlm.nih.gov/articles/PMC7205924/
https://pmc.ncbi.nlm.nih.gov/articles/PMC8811517/
https://pubmed.ncbi.nlm.nih.gov/22813080/","배드민턴 오버헤드 스매시의 회전·어깨·팔꿈치·손목 전달과 30초 반복 밀도를 반영. 거퇴관절은(는) STABILIZATION 역할로 연결했으며, 기존 상·하체 StableKey 기준점과 BDM01|BDM02|THR01|THR03|UPPER-CTM|LOWER-CTM 근거를 사용해 상대점수를 정규화했다.",연구·전이 기반 점수 시안,REL-MSCP-D-REMAINING-0.1,1781278881407,transient_peak; exercise_base=9.0; tissue-adjusted by joint complex,,,MEDIUM,STABILIZATION,SCORED_RESEARCH_DRAFT,CTM-0.1,MAPPED_EXACT
REMAINING_54,8,30초 반복 스매시 테스트,ex_91d8430b,WHOLE_BODY,POWER,BADMINTON_SKILL_TEST|OVERHEAD_POWER|ROTATIONAL_POWER|REPEATED_STRIKE_CAPACITY,SPORT_SPECIFIC,BILATERAL,TRANSVERSE,Y,REPEATED_SMASH_TEST,반복 오버헤드 스매시,REPRESENTATIVE_ANCHOR,반복 타격,성공타수·30초,lu_6e950505da,lu_thoracic_disc_endplate,흉추 추간판·종판 복합체,SPINAL_STRUCTURE,jc_5c5aab6f67,jc_thoracic_spine_ribcage,흉추·흉곽 복합체,tissue_caedb51e8e,tissue_caedb51e8e,tissue_thoracic_disc_endplate,흉추 추간판·종판,1,PRIMARY_LOAD,4.1,8.7,8.5,TRANSIENT_PEAK,순간 피크 반복,D_PRIMARY_EVENT_COUNT,D의 실제 이벤트 수·세트·강도·밀도를 사용. cumulative = M × events × sets × load/intensity modifiers. S는 피크 급속도 성분으로 별도 보존.,EVENT_COUNT,성공타수·30초,successfulSmashes × intensityModifier; session cumulative also uses 30-second density,,OVERHEAD|ROTATIONAL_POWER|REPEATED_STRIKE|RACKET_GRIP,C 원점수 직접 합산 금지. ContextFlags를 조직별 bounded modifier로 변환(권장 0.85–1.20); 근거가 약하면 1.0으로 수축.,BDM01|BDM02|THR01|THR03|UPPER-CTM|LOWER-CTM,중간,"https://pmc.ncbi.nlm.nih.gov/articles/PMC9598458/
https://pmc.ncbi.nlm.nih.gov/articles/PMC7205924/
https://pmc.ncbi.nlm.nih.gov/articles/PMC8811517/
https://pubmed.ncbi.nlm.nih.gov/22813080/","배드민턴 오버헤드 스매시의 회전·어깨·팔꿈치·손목 전달과 30초 반복 밀도를 반영. 흉추 추간판·종판 복합체은(는) PRIMARY_LOAD 역할로 연결했으며, 기존 상·하체 StableKey 기준점과 BDM01|BDM02|THR01|THR03|UPPER-CTM|LOWER-CTM 근거를 사용해 상대점수를 정규화했다.",연구·전이 기반 점수 시안,REL-MSCP-D-REMAINING-0.1,1781278881407,transient_peak; exercise_base=9.0; tissue-adjusted by joint complex,,,MEDIUM,PRIMARY,SCORED_RESEARCH_DRAFT,CTM-0.1,MAPPED_EXACT
REMAINING_54,8,30초 반복 스매시 테스트,ex_91d8430b,WHOLE_BODY,POWER,BADMINTON_SKILL_TEST|OVERHEAD_POWER|ROTATIONAL_POWER|REPEATED_STRIKE_CAPACITY,SPORT_SPECIFIC,BILATERAL,TRANSVERSE,Y,REPEATED_SMASH_TEST,반복 오버헤드 스매시,REPRESENTATIVE_ANCHOR,반복 타격,성공타수·30초,lu_3f748b96b1,lu_thoracic_facet_costovertebral,흉추 후관절·늑골관절 복합체,JOINT,jc_5c5aab6f67,jc_thoracic_spine_ribcage,흉추·흉곽 복합체,,tissue_c1250f12e6|tissue_34a9253eea,tissue_thoracic_facet_joint|tissue_costovertebral_joint,흉추 후관절|늑골척추관절,2,PRIMARY_LOAD,4.8,8.7,8.9,TRANSIENT_PEAK,순간 피크 반복,D_PRIMARY_EVENT_COUNT,D의 실제 이벤트 수·세트·강도·밀도를 사용. cumulative = M × events × sets × load/intensity modifiers. S는 피크 급속도 성분으로 별도 보존.,EVENT_COUNT,성공타수·30초,successfulSmashes × intensityModifier; session cumulative also uses 30-second density,,OVERHEAD|ROTATIONAL_POWER|REPEATED_STRIKE|RACKET_GRIP,C 원점수 직접 합산 금지. ContextFlags를 조직별 bounded modifier로 변환(권장 0.85–1.20); 근거가 약하면 1.0으로 수축.,BDM01|BDM02|THR01|THR03|UPPER-CTM|LOWER-CTM,중간,"https://pmc.ncbi.nlm.nih.gov/articles/PMC9598458/
https://pmc.ncbi.nlm.nih.gov/articles/PMC7205924/
https://pmc.ncbi.nlm.nih.gov/articles/PMC8811517/
https://pubmed.ncbi.nlm.nih.gov/22813080/","배드민턴 오버헤드 스매시의 회전·어깨·팔꿈치·손목 전달과 30초 반복 밀도를 반영. 흉추 후관절·늑골관절 복합체은(는) PRIMARY_LOAD 역할로 연결했으며, 기존 상·하체 StableKey 기준점과 BDM01|BDM02|THR01|THR03|UPPER-CTM|LOWER-CTM 근거를 사용해 상대점수를 정규화했다.",연구·전이 기반 점수 시안,REL-MSCP-D-REMAINING-0.1,1781278881407,transient_peak; exercise_base=9.0; tissue-adjusted by joint complex,,,MEDIUM,PRIMARY,SCORED_RESEARCH_DRAFT,CTM-0.1,MAPPED_EXACT
REMAINING_54,8,30초 반복 스매시 테스트,ex_91d8430b,WHOLE_BODY,POWER,BADMINTON_SKILL_TEST|OVERHEAD_POWER|ROTATIONAL_POWER|REPEATED_STRIKE_CAPACITY,SPORT_SPECIFIC,BILATERAL,TRANSVERSE,Y,REPEATED_SMASH_TEST,반복 오버헤드 스매시,REPRESENTATIVE_ANCHOR,반복 타격,성공타수·30초,lu_f037b5f8ea,lu_thoracolumbar_fascia,흉요근막 부하 단위,FASCIA,jc_5c5aab6f67,jc_thoracic_spine_ribcage,흉추·흉곽 복합체,tissue_bb60f64b7d,tissue_bb60f64b7d,tissue_thoracolumbar_fascia,흉요근막,1,FORCE_TRANSFER,4.9,8.7,9,TRANSIENT_PEAK,순간 피크 반복,D_PRIMARY_EVENT_COUNT,D의 실제 이벤트 수·세트·강도·밀도를 사용. cumulative = M × events × sets × load/intensity modifiers. S는 피크 급속도 성분으로 별도 보존.,EVENT_COUNT,성공타수·30초,successfulSmashes × intensityModifier; session cumulative also uses 30-second density,,OVERHEAD|ROTATIONAL_POWER|REPEATED_STRIKE|RACKET_GRIP,C 원점수 직접 합산 금지. ContextFlags를 조직별 bounded modifier로 변환(권장 0.85–1.20); 근거가 약하면 1.0으로 수축.,BDM01|BDM02|THR01|THR03|UPPER-CTM|LOWER-CTM,중간,"https://pmc.ncbi.nlm.nih.gov/articles/PMC9598458/
https://pmc.ncbi.nlm.nih.gov/articles/PMC7205924/
https://pmc.ncbi.nlm.nih.gov/articles/PMC8811517/
https://pubmed.ncbi.nlm.nih.gov/22813080/","배드민턴 오버헤드 스매시의 회전·어깨·팔꿈치·손목 전달과 30초 반복 밀도를 반영. 흉요근막 부하 단위은(는) FORCE_TRANSFER 역할로 연결했으며, 기존 상·하체 StableKey 기준점과 BDM01|BDM02|THR01|THR03|UPPER-CTM|LOWER-CTM 근거를 사용해 상대점수를 정규화했다.",연구·전이 기반 점수 시안,REL-MSCP-D-REMAINING-0.1,1781278881407,transient_peak; exercise_base=9.0; tissue-adjusted by joint complex,,,MEDIUM,SECONDARY,SCORED_RESEARCH_DRAFT,CTM-0.1,MAPPED_EXACT
